FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
24FEB2021:00:00:00,71 a 80,F,AstraZeneca,Privado,75,0,,0
24FEB2021:00:00:00,71 a 80,F,AstraZeneca,Público,434,0,,0
24FEB2021:00:00:00,71 a 80,F,Sputnik,Privado,8,0,,0
24FEB2021:00:00:00,71 a 80,F,Sputnik,Público,72,27,,0
24FEB2021:00:00:00,71 a 80,F,Sputnik,Público nacional,1,0,,0
24FEB2021:00:00:00,71 a 80,M,AstraZeneca,Privado,54,0,,0
24FEB2021:00:00:00,71 a 80,M,AstraZeneca,Público,249,0,,0
24FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,13,3,,0
24FEB2021:00:00:00,71 a 80,M,Sputnik,Público,50,30,,0
24FEB2021:00:00:00,71 a 80,M,Sputnik,Público nacional,1,0,,0
24FEB2021:00:00:00,81 a 90,F,AstraZeneca,Privado,263,0,,0
24FEB2021:00:00:00,81 a 90,F,AstraZeneca,Público,2483,0,,0
24FEB2021:00:00:00,81 a 90,F,Sputnik,Público,3,2,,0
24FEB2021:00:00:00,81 a 90,M,AstraZeneca,Privado,166,0,,0
24FEB2021:00:00:00,81 a 90,M,AstraZeneca,Público,1341,0,,0
24FEB2021:00:00:00,81 a 90,M,Sputnik,Privado,1,1,,0
24FEB2021:00:00:00,81 a 90,M,Sputnik,Público,10,2,,0
24FEB2021:00:00:00,91 o mas,F,AstraZeneca,Privado,29,0,,0
27FEB2021:00:00:00,81 a 90,F,AstraZeneca,Privado,172,0,,0
27FEB2021:00:00:00,81 a 90,F,AstraZeneca,Público,137,0,,0
27FEB2021:00:00:00,81 a 90,F,Sputnik,Público,3,0,,0
27FEB2021:00:00:00,81 a 90,M,AstraZeneca,Privado,78,0,,0
27FEB2021:00:00:00,81 a 90,M,AstraZeneca,Público,18,0,,0
27FEB2021:00:00:00,81 a 90,M,Sputnik,Público,7,0,,0
27FEB2021:00:00:00,91 o mas,F,AstraZeneca,Privado,35,0,,0
27FEB2021:00:00:00,91 o mas,F,AstraZeneca,Público,99,0,,0
27FEB2021:00:00:00,91 o mas,M,AstraZeneca,Privado,12,0,,0
27FEB2021:00:00:00,91 o mas,M,AstraZeneca,Público,3,0,,0
28FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,3,4,,0
28FEB2021:00:00:00,30 o menos,F,Sputnik,Público,7,2,,0
28FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,1,,0
28FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,1,2,,0
28FEB2021:00:00:00,30 o menos,M,Sputnik,Público,3,5,,0
28FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,1,3,,0
28FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,5,13,,0
28FEB2021:00:00:00,31 a 40,F,Sputnik,Público,10,25,,0
28FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,1,4,,0
28FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,4,9,,0
28FEB2021:00:00:00,31 a 40,M,Sputnik,Público,6,6,,0
28FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,2,3,,0
28FEB2021:00:00:00,41 a 50,F,Sinopharm,Público,1,0,,0
28FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,2,6,,0
28FEB2021:00:00:00,41 a 50,F,Sputnik,Público,7,9,,0
28FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,5,6,,0
28FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,1,6,,0
28FEB2021:00:00:00,41 a 50,M,Sputnik,Público,2,4,,0
28FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,1,3,,0
28FEB2021:00:00:00,51 a 60,F,AstraZeneca,Público,1,0,,0
28FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,1,2,,0
28FEB2021:00:00:00,51 a 60,F,Sputnik,Público,6,4,,0
28FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,4,,0
28FEB2021:00:00:00,51 a 60,M,AstraZeneca,Privado,1,0,,0
28FEB2021:00:00:00,51 a 60,M,Sputnik,Público,2,7,,0
28FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,2,1,,0
28FEB2021:00:00:00,61 a 70,F,AstraZeneca,Público,15,0,,0
28FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,1,0,,0
28FEB2021:00:00:00,61 a 70,F,Sputnik,Público,13,5,,0
28FEB2021:00:00:00,61 a 70,M,AstraZeneca,Público,18,0,,0
28FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,1,4,,0
28FEB2021:00:00:00,61 a 70,M,Sputnik,Público,7,6,,0
28FEB2021:00:00:00,71 a 80,F,AstraZeneca,Privado,4,0,,0
28FEB2021:00:00:00,71 a 80,F,AstraZeneca,Público,34,0,,0
28FEB2021:00:00:00,71 a 80,M,AstraZeneca,Público,13,0,,0
28FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,0,1,,0
28FEB2021:00:00:00,71 a 80,M,Sputnik,Público,1,0,,0
28FEB2021:00:00:00,81 a 90,F,AstraZeneca,Privado,11,0,,0
28FEB2021:00:00:00,81 a 90,F,AstraZeneca,Público,79,0,,0
28JAN2021:00:00:00,41 a 50,M,Sputnik,Público,8,104,,0
28JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,1,5,,0
28JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,0,5,,0
28JAN2021:00:00:00,51 a 60,F,Sputnik,Público,20,132,,0
28JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,4,,0
28JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,0,2,,0
28JAN2021:00:00:00,51 a 60,M,Sputnik,Público,4,93,,0
28JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,4,,0
28JAN2021:00:00:00,61 a 70,M,Sputnik,Público,1,0,,0
29JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,0,32,,0
29JAN2021:00:00:00,30 o menos,F,Sputnik,Público,3,142,,0
29JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,11,,0
29JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,0,22,,0
29JAN2021:00:00:00,30 o menos,M,Sputnik,Público,1,75,,0
29JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,5,,0
29JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,3,40,,0
29JAN2021:00:00:00,31 a 40,F,Sputnik,Público,10,302,,0
29JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,20,,0
29JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,3,49,,0
29JAN2021:00:00:00,31 a 40,M,Sputnik,Público,4,168,,0
29JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,17,,0
29JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,0,32,,0
29JAN2021:00:00:00,41 a 50,F,Sputnik,Público,15,251,,0
29JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,9,,0
29JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,1,22,,0
29JAN2021:00:00:00,41 a 50,M,Sputnik,Público,2,150,,0
29JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,7,,0
29JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,0,13,,0
29JAN2021:00:00:00,51 a 60,F,Sputnik,Público,11,152,,0
29JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,11,,0
29JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,3,13,,0
29JAN2021:00:00:00,51 a 60,M,Sputnik,Público,4,81,,0
29JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,3,,0
29JAN2021:00:00:00,61 a 70,F,Sputnik,Privado,0,1,,0
29JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,3,,0
29JAN2021:00:00:00,61 a 70,M,Sputnik,Público,0,3,,0
29JAN2021:00:00:00,61 a 70,M,Sputnik,Público nacional,0,1,,0
30JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,0,4,,0
30JAN2021:00:00:00,30 o menos,F,Sputnik,Público,1,24,,0
30JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,10,,0
30JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,18,,0
30JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,1,,0
30JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,0,2,,0
30JAN2021:00:00:00,31 a 40,F,Sputnik,Público,1,89,,0
30JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,12,,0
30JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,0,5,,0
30JAN2021:00:00:00,31 a 40,M,Sputnik,Público,1,49,,0
30JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,4,,0
30JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,0,3,,0
30JAN2021:00:00:00,41 a 50,F,Sputnik,Público,3,62,,0
30JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,9,,0
30JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,0,1,,0
30JAN2021:00:00:00,41 a 50,M,Sputnik,Público,0,38,,0
30JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,6,,0
30JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,0,1,,0
30JAN2021:00:00:00,51 a 60,F,Sputnik,Público,0,36,,0
30JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,3,,0
30JAN2021:00:00:00,51 a 60,M,Sputnik,Público,0,28,,0
30JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,1,,0
31JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,0,3,,0
31JAN2021:00:00:00,30 o menos,F,Sputnik,Público,0,30,,0
31JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,0,3,,0
31JAN2021:00:00:00,30 o menos,M,Sputnik,Público,0,20,,0
31JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,0,13,,0
31JAN2021:00:00:00,31 a 40,F,Sputnik,Público,0,80,,0
31JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,0,6,,0
31JAN2021:00:00:00,31 a 40,M,Sputnik,Público,0,36,,0
31JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,0,4,,0
31JAN2021:00:00:00,41 a 50,F,Sputnik,Público,0,56,,0
31JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,0,4,,0
31JAN2021:00:00:00,41 a 50,M,Sputnik,Público,0,28,,0
31JAN2021:00:00:00,51 a 60,F,Sputnik,Público,0,39,,0
31JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,1,1,,0
31JAN2021:00:00:00,51 a 60,M,Sputnik,Público,0,18,,0
31JAN2021:00:00:00,61 a 70,M,Sputnik,Público,0,1,,0
01FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,0,32,,0
01FEB2021:00:00:00,30 o menos,F,Sputnik,Público,0,127,,0
01FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,16,,0
01FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,0,15,,0
01FEB2021:00:00:00,30 o menos,M,Sputnik,Público,0,67,,0
01FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,9,,0
01FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,0,62,,0
01FEB2021:00:00:00,31 a 40,F,Sputnik,Público,0,248,,0
01FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,24,,0
01FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,0,46,,0
01FEB2021:00:00:00,31 a 40,M,Sputnik,Público,0,164,,0
01FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,15,,0
01FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,0,27,,0
01FEB2021:00:00:00,41 a 50,F,Sputnik,Público,0,215,,0
01FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,12,,0
01FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,0,28,,0
01FEB2021:00:00:00,41 a 50,M,Sputnik,Público,0,117,,0
01FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,5,,0
01FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,0,13,,0
01FEB2021:00:00:00,51 a 60,F,Sputnik,Público,1,157,,0
01FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,7,,0
01FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,0,11,,0
01FEB2021:00:00:00,51 a 60,M,Sputnik,Público,0,64,,0
01FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,5,,0
01FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,0,1,,0
01FEB2021:00:00:00,61 a 70,F,Sputnik,Público,0,3,,0
01FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,0,1,,0
02FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,8,12,,0
02FEB2021:00:00:00,30 o menos,F,Sputnik,Público,59,148,,0
02FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,5,12,,0
02FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,3,10,,0
02FEB2021:00:00:00,30 o menos,M,Sputnik,Público,21,70,,0
02FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,1,8,,0
02FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,18,37,,0
02FEB2021:00:00:00,31 a 40,F,Sputnik,Público,137,235,,0
02FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,9,30,,0
02FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,19,35,,0
02FEB2021:00:00:00,31 a 40,M,Sputnik,Público,67,145,,0
02FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,4,20,,0
02FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,19,29,,0
02FEB2021:00:00:00,41 a 50,F,Sputnik,Público,150,216,,0
02FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,15,10,,0
02FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,5,19,,0
02FEB2021:00:00:00,41 a 50,M,Sputnik,Público,65,98,,0
02FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,6,13,,0
02FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,11,11,,0
02FEB2021:00:00:00,51 a 60,F,Sputnik,Público,227,184,,0
02FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,14,14,,0
02FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,6,5,,0
02FEB2021:00:00:00,51 a 60,M,Sputnik,Público,110,93,,0
02FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,5,6,,0
02FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,2,0,,0
02FEB2021:00:00:00,61 a 70,F,Sputnik,Público,338,0,,0
02FEB2021:00:00:00,61 a 70,F,Sputnik,Público nacional,24,0,,0
02FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,7,0,,0
02FEB2021:00:00:00,61 a 70,M,Sputnik,Público,276,0,,0
02FEB2021:00:00:00,61 a 70,M,Sputnik,Público nacional,22,1,,0
02FEB2021:00:00:00,71 a 80,F,Sputnik,Público,29,0,,0
02FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,2,0,,0
02FEB2021:00:00:00,71 a 80,M,Sputnik,Público,33,0,,0
02FEB2021:00:00:00,71 a 80,M,Sputnik,Público nacional,2,0,,0
02FEB2021:00:00:00,81 a 90,F,Sputnik,Público,2,0,,0
02FEB2021:00:00:00,81 a 90,M,Sputnik,Público,5,0,,0
02FEB2021:00:00:00,91 o mas,M,Sputnik,Público,1,0,,0
03FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,60,22,,0
03FEB2021:00:00:00,30 o menos,F,Sputnik,Público,93,116,,0
03FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,13,23,,0
03FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,31,15,,0
14JAN2021:00:00:00,31 a 40,F,Sputnik,Público,265,0,,0
14JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,60,0,,0
14JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,116,0,,0
14JAN2021:00:00:00,31 a 40,M,Sputnik,Público,135,0,,0
14JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,41,0,,0
14JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,117,0,,0
14JAN2021:00:00:00,41 a 50,F,Sputnik,Público,235,0,,0
14JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,42,0,,0
14JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,50,0,,0
14JAN2021:00:00:00,41 a 50,M,Sputnik,Público,138,0,,0
14JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,28,0,,0
14JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,54,0,,0
14JAN2021:00:00:00,51 a 60,F,Sputnik,Público,173,0,,0
14JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,27,0,,0
14JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,27,0,,0
14JAN2021:00:00:00,51 a 60,M,Sputnik,Público,82,0,,0
14JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,12,0,,0
14JAN2021:00:00:00,61 a 70,F,Sputnik,Público,1,0,,0
15JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,157,0,,0
15JAN2021:00:00:00,30 o menos,F,Sputnik,Público,256,0,,0
15JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,37,0,,0
15JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,69,0,,0
15JAN2021:00:00:00,30 o menos,M,Sputnik,Público,130,0,,0
15JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,16,0,,0
15JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,251,0,,0
15JAN2021:00:00:00,31 a 40,F,Sputnik,Público,469,0,,0
15JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,50,0,,0
15JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,160,0,,0
15JAN2021:00:00:00,31 a 40,M,Sputnik,Público,278,0,,0
15JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,27,0,,0
15JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,165,0,,0
15JAN2021:00:00:00,41 a 50,F,Sputnik,Público,396,0,,0
15JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,51,0,,0
15JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,95,0,,0
15JAN2021:00:00:00,41 a 50,M,Sputnik,Público,180,0,,0
15JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,31,0,,0
15JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,72,0,,0
15JAN2021:00:00:00,51 a 60,F,Sputnik,Público,283,0,,0
15JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,27,0,,0
15JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,48,0,,0
15JAN2021:00:00:00,51 a 60,M,Sputnik,Público,146,0,,0
15JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,12,0,,0
15JAN2021:00:00:00,61 a 70,F,Sputnik,Privado,2,0,,0
15JAN2021:00:00:00,61 a 70,F,Sputnik,Público,1,0,,0
16JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,41,0,,0
16JAN2021:00:00:00,30 o menos,F,Sputnik,Público,99,0,,0
16JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,13,0,,0
16JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,21,0,,0
16JAN2021:00:00:00,30 o menos,M,Sputnik,Público,68,0,,0
16JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,7,0,,0
16JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,95,0,,0
16JAN2021:00:00:00,31 a 40,F,Sputnik,Público,205,0,,0
16JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,27,0,,0
16JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,56,0,,0
16JAN2021:00:00:00,31 a 40,M,Sputnik,Público,101,0,,0
16JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,19,0,,0
16JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,35,0,,0
16JAN2021:00:00:00,41 a 50,F,Sputnik,Público,190,0,,0
16JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,18,0,,0
16JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,20,0,,0
16JAN2021:00:00:00,41 a 50,M,Sputnik,Público,96,0,,0
16JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,5,0,,0
16JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,22,0,,0
16JAN2021:00:00:00,51 a 60,F,Sputnik,Público,102,0,,0
16JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,8,0,,0
16JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,16,0,,0
16JAN2021:00:00:00,51 a 60,M,Sputnik,Público,61,0,,0
16JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,5,0,,0
17JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,49,0,,0
17JAN2021:00:00:00,30 o menos,F,Sputnik,Público,36,0,,0
17JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,8,0,,0
17JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,24,0,,0
17JAN2021:00:00:00,30 o menos,M,Sputnik,Público,25,0,,0
17JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,17,0,,0
17JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,96,0,,0
17JAN2021:00:00:00,31 a 40,F,Sputnik,Público,107,0,,0
17JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,11,0,,0
17JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,40,0,,0
17JAN2021:00:00:00,31 a 40,M,Sputnik,Público,60,0,,0
17JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,13,0,,0
17JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,40,0,,0
17JAN2021:00:00:00,41 a 50,F,Sputnik,Público,100,0,,0
17JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,13,0,,0
17JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,20,0,,0
17JAN2021:00:00:00,41 a 50,M,Sputnik,Público,41,0,,0
17JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,11,0,,0
17JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,16,0,,0
17JAN2021:00:00:00,51 a 60,F,Sputnik,Público,59,0,,0
17JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,9,0,,0
17JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,10,0,,0
17JAN2021:00:00:00,51 a 60,M,Sputnik,Público,23,0,,0
17JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,1,0,,0
18JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,6,0,,0
18JAN2021:00:00:00,30 o menos,F,Sputnik,Público,31,0,,0
18JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,17,0,,0
18JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,4,0,,0
18JAN2021:00:00:00,30 o menos,M,Sputnik,Público,15,0,,0
18JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,9,0,,0
18JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,25,0,,0
18JAN2021:00:00:00,31 a 40,F,Sputnik,Público,51,0,,0
18JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,28,0,,0
18JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,10,0,,0
18JAN2021:00:00:00,31 a 40,M,Sputnik,Público,36,0,,0
18JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,15,0,,0
18JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,17,0,,0
18JAN2021:00:00:00,41 a 50,F,Sputnik,Público,60,0,,0
18JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,26,0,,0
18JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,17,0,,0
18JAN2021:00:00:00,41 a 50,M,Sputnik,Público,28,0,,0
18JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,11,0,,0
18JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,12,0,,0
18JAN2021:00:00:00,51 a 60,F,Sputnik,Público,32,0,,0
18JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,11,0,,0
18JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,10,0,,0
18JAN2021:00:00:00,51 a 60,M,Sputnik,Público,24,0,,0
18JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,9,0,,0
19JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,13,0,,0
19JAN2021:00:00:00,30 o menos,F,Sputnik,Público,29,24,,0
19JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,1,0,,0
19JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,5,0,,0
19JAN2021:00:00:00,30 o menos,M,Sputnik,Público,14,15,,0
19JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,2,0,,0
19JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,37,0,,0
19JAN2021:00:00:00,31 a 40,F,Sputnik,Público,62,70,,0
19JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,13,0,,0
19JAN2021:00:00:00,31 a 40,M,Sputnik,Público,25,41,,0
19JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,2,0,,0
19JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,20,0,,0
19JAN2021:00:00:00,41 a 50,F,Sputnik,Público,47,75,,0
19JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,3,0,,0
19JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,9,0,,0
19JAN2021:00:00:00,41 a 50,M,Sputnik,Público,33,50,,0
19JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,2,0,,0
19JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,8,0,,0
19JAN2021:00:00:00,51 a 60,F,Sputnik,Público,34,44,,0
19JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,1,0,,0
19JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,9,0,,0
19JAN2021:00:00:00,51 a 60,M,Sputnik,Público,30,31,,0
19JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,1,0,,0
19JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,1,,0
19JAN2021:00:00:00,61 a 70,M,Sputnik,Público,0,2,,0
20JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,13,0,,0
20JAN2021:00:00:00,30 o menos,F,Sputnik,Público,11,63,,0
03FEB2021:00:00:00,30 o menos,M,Sputnik,Público,30,50,,0
03FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,3,9,,0
03FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,105,61,,0
03FEB2021:00:00:00,31 a 40,F,Sputnik,Público,218,186,,0
03FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,26,21,,0
03FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,69,38,,0
03FEB2021:00:00:00,31 a 40,M,Sputnik,Público,89,103,,0
03FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,13,11,,0
03FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,75,28,,0
03FEB2021:00:00:00,41 a 50,F,Sputnik,Público,248,151,,0
